Name,x1,y1,x2,y2,label
rip-675_0deg.png,90,59,193,190,1
rip-675_90deg.png,58,107,189,210,1
rip-675_m90deg.png,110,89,241,192,1
rip-1465_0deg.png,92,45,214,201,1
rip-1465_90deg.png,44,86,200,208,1
rip-1465_m90deg.png,99,91,255,213,1
rip-707_0deg.png,177,109,279,258,1
rip-707_90deg.png,108,21,258,123,1
rip-707_m90deg.png,42,176,191,279,1
rip-1726_0deg.png,124,139,209,245,1
rip-1726_90deg.png,138,91,244,176,1
rip-1726_m90deg.png,55,123,161,209,1
rip-744_0deg.png,88,58,199,229,1
rip-744_90deg.png,57,101,228,212,1
rip-744_m90deg.png,71,87,242,198,1
rip-778_0deg.png,68,103,147,183,1
rip-778_90deg.png,102,153,182,232,1
rip-778_m90deg.png,117,67,197,146,1
rip-23_0deg.png,90,55,233,273,1
rip-23_90deg.png,54,67,273,210,1
rip-23_m90deg.png,27,89,245,233,1
rip-811_0deg.png,124,94,178,174,1
rip-811_90deg.png,93,122,173,176,1
rip-811_m90deg.png,126,123,206,177,1
rip-55_0deg.png,64,95,217,236,1
rip-55_90deg.png,94,83,235,236,1
rip-55_m90deg.png,64,63,205,217,1
rip-843_0deg.png,40,84,224,230,1
rip-843_90deg.png,83,76,229,260,1
rip-843_m90deg.png,70,39,216,223,1
rip-875_0deg.png,112,71,183,192,1
rip-875_90deg.png,70,117,191,188,1
rip-875_m90deg.png,108,111,229,182,1
rip-123_0deg.png,94,68,238,245,1
rip-123_90deg.png,67,62,245,206,1
rip-123_m90deg.png,55,93,232,238,1
rip-907_0deg.png,105,45,181,148,1
rip-907_90deg.png,44,119,147,195,1
rip-907_m90deg.png,152,104,255,180,1
rip-155_0deg.png,98,63,243,239,1
rip-155_90deg.png,62,57,239,202,1
rip-155_m90deg.png,61,97,237,243,1
rip-939_0deg.png,107,73,192,196,1
rip-939_90deg.png,72,108,195,193,1
rip-939_m90deg.png,104,106,227,191,1
rip-187_0deg.png,76,52,205,229,1
rip-187_90deg.png,51,95,228,224,1
rip-187_m90deg.png,71,75,248,204,1
rip-971_0deg.png,59,58,211,223,1
rip-971_90deg.png,57,89,222,241,1
rip-971_m90deg.png,77,58,242,210,1
rip-219_0deg.png,116,51,231,217,1
rip-219_90deg.png,50,69,216,184,1
rip-219_m90deg.png,83,115,249,230,1
rip-1003_0deg.png,57,109,161,258,1
rip-1003_90deg.png,108,139,258,243,1
rip-1003_m90deg.png,42,56,191,161,1
rip-251_0deg.png,149,61,228,214,1
rip-251_90deg.png,60,72,213,151,1
rip-251_m90deg.png,86,148,239,227,1
rip-1035_0deg.png,64,29,231,246,1
rip-1035_90deg.png,28,69,245,236,1
rip-1035_m90deg.png,54,63,271,231,1
rip-1067_0deg.png,73,38,144,155,1
rip-1067_90deg.png,37,156,154,227,1
rip-1067_m90deg.png,145,72,262,143,1
rip-1099_0deg.png,104,26,188,170,1
rip-1099_90deg.png,25,112,169,196,1
rip-1099_m90deg.png,130,103,274,187,1
rip-1135_0deg.png,108,78,176,255,1
rip-1135_90deg.png,77,124,254,192,1
rip-1135_m90deg.png,45,107,222,176,1
rip-381_0deg.png,59,53,177,234,1
rip-381_90deg.png,52,123,233,241,1
rip-381_m90deg.png,66,58,247,177,1
rip-1172_0deg.png,59,27,196,208,1
rip-1172_90deg.png,26,104,207,241,1
rip-1172_m90deg.png,92,58,273,195,1
rip-413_0deg.png,98,65,235,260,1
rip-413_90deg.png,64,65,260,202,1
rip-413_m90deg.png,40,97,235,235,1
rip-1204_0deg.png,126,7,234,177,1
rip-1204_90deg.png,6,66,177,174,1
rip-1204_m90deg.png,123,125,293,233,1
rip-451_0deg.png,91,53,223,234,1
rip-451_90deg.png,52,77,233,209,1
rip-451_m90deg.png,66,90,247,223,1
rip-1236_0deg.png,94,31,194,188,1
rip-1236_90deg.png,30,106,187,206,1
rip-1236_m90deg.png,112,93,269,193,1
rip-483_0deg.png,94,16,197,197,1
rip-483_90deg.png,15,103,196,206,1
rip-483_m90deg.png,103,93,284,196,1
rip-1268_0deg.png,91,58,196,210,1
rip-1268_90deg.png,57,104,209,209,1
rip-1268_m90deg.png,90,90,242,195,1
rip-1502_0deg.png,82,82,201,234,1
rip-1502_90deg.png,81,99,233,218,1
rip-1502_m90deg.png,66,81,218,201,1
rip-515_0deg.png,85,60,225,236,1
rip-515_90deg.png,59,75,235,215,1
rip-515_m90deg.png,64,84,240,225,1
rip-1300_0deg.png,80,47,191,219,1
rip-1300_90deg.png,46,109,218,220,1
rip-1300_m90deg.png,81,79,253,190,1
rip-1534_0deg.png,116,63,189,185,1
rip-1534_90deg.png,62,111,184,184,1
rip-1534_m90deg.png,115,115,237,188,1
rip-547_0deg.png,102,27,240,221,1
rip-547_90deg.png,26,60,221,198,1
rip-547_m90deg.png,79,101,273,239,1
rip-1332_0deg.png,103,23,204,200,1
rip-1332_90deg.png,22,96,199,197,1
rip-1332_m90deg.png,100,102,277,203,1
rip-1569_0deg.png,140,28,272,192,1
rip-1569_90deg.png,27,28,192,160,1
rip-1569_m90deg.png,108,139,272,272,1
rip-582_0deg.png,73,57,174,226,1
rip-582_90deg.png,56,126,225,227,1
rip-582_m90deg.png,74,72,243,173,1
rip-1367_0deg.png,104,78,206,209,1
rip-1367_90deg.png,77,94,208,196,1
rip-1367_m90deg.png,91,103,222,205,1
rip-1601_0deg.png,114,33,171,190,1
rip-1601_90deg.png,32,129,189,186,1
rip-1601_m90deg.png,110,113,267,170,1
rip-614_0deg.png,84,59,233,253,1
rip-614_90deg.png,58,67,253,216,1
rip-614_m90deg.png,47,83,241,233,1
rip-1399_0deg.png,84,61,213,241,1
rip-1399_90deg.png,60,87,240,216,1
rip-1399_m90deg.png,59,83,239,213,1
rip-1633_0deg.png,92,50,201,222,1
rip-1633_90deg.png,49,99,221,208,1
rip-1633_m90deg.png,78,91,250,200,1
rip-646_0deg.png,158,51,217,255,1
rip-646_90deg.png,50,83,254,142,1
rip-646_m90deg.png,45,157,249,217,1
rip-1436_0deg.png,84,61,195,198,1
rip-1436_90deg.png,60,105,197,216,1
rip-1436_m90deg.png,102,83,239,194,1
rip-1665_0deg.png,102,101,201,193,1
rip-1665_90deg.png,100,99,192,198,1
rip-1665_m90deg.png,107,101,199,200,1
rip-678_0deg.png,82,63,171,202,1
rip-678_90deg.png,62,129,201,218,1
rip-678_m90deg.png,98,81,237,170,1
rip-1468_0deg.png,89,82,201,198,1
rip-1468_90deg.png,81,99,197,211,1
rip-1468_m90deg.png,102,88,218,200,1
rip-1697_0deg.png,191,115,256,252,1
rip-1697_90deg.png,114,44,252,109,1
rip-1697_m90deg.png,48,190,185,255,1
rip-710_0deg.png,141,86,230,239,1
rip-710_90deg.png,85,70,238,159,1
rip-710_m90deg.png,61,140,214,230,1
rip-1729_0deg.png,87,62,229,243,1
rip-1729_90deg.png,61,71,242,213,1
rip-1729_m90deg.png,57,86,238,229,1
rip-747_0deg.png,78,37,216,260,1
rip-747_90deg.png,36,84,260,222,1
rip-747_m90deg.png,40,77,263,216,1
rip-1761_0deg.png,61,63,190,204,1
rip-1761_90deg.png,62,110,203,239,1
rip-1761_m90deg.png,96,60,237,189,1
rip-781_0deg.png,66,80,201,255,1
rip-781_90deg.png,79,99,254,234,1
rip-781_m90deg.png,45,65,220,201,1
rip-26_0deg.png,62,23,211,212,1
rip-26_90deg.png,22,89,211,238,1
rip-26_m90deg.png,88,61,277,210,1
rip-814_0deg.png,92,67,208,243,1
rip-814_90deg.png,66,92,242,208,1
rip-814_m90deg.png,57,91,233,208,1
rip-58_0deg.png,100,31,217,204,1
rip-58_90deg.png,30,83,203,200,1
rip-58_m90deg.png,96,99,269,216,1
rip-846_0deg.png,83,56,219,207,1
rip-846_90deg.png,55,81,206,217,1
rip-846_m90deg.png,93,82,244,218,1
rip-94_0deg.png,86,62,233,274,1
rip-94_90deg.png,61,67,274,214,1
rip-94_m90deg.png,26,85,238,233,1
rip-126_0deg.png,124,36,256,254,1
rip-126_90deg.png,35,44,254,176,1
rip-126_m90deg.png,46,123,264,255,1
rip-910_0deg.png,74,65,192,214,1
rip-910_90deg.png,64,108,213,226,1
rip-910_m90deg.png,86,73,235,191,1
rip-158_0deg.png,101,114,202,239,1
rip-158_90deg.png,113,98,238,199,1
rip-158_m90deg.png,61,100,186,202,1
rip-190_0deg.png,84,45,217,262,1
rip-190_90deg.png,44,83,262,216,1
rip-190_m90deg.png,38,83,255,217,1
rip-974_0deg.png,29,111,214,251,1
rip-974_90deg.png,110,86,250,271,1
rip-974_m90deg.png,49,28,189,214,1
rip-222_0deg.png,98,37,252,250,1
rip-222_90deg.png,36,48,250,202,1
rip-222_m90deg.png,50,97,263,252,1
rip-1006_0deg.png,94,101,240,238,1
rip-1006_90deg.png,100,60,238,206,1
rip-1006_m90deg.png,62,93,199,240,1
rip-1038_0deg.png,36,43,246,270,1
rip-1038_90deg.png,42,54,270,264,1
rip-1038_m90deg.png,30,35,257,246,1
rip-286_0deg.png,90,26,219,254,1
rip-286_90deg.png,25,81,253,210,1
rip-286_m90deg.png,46,89,274,219,1
rip-1070_0deg.png,73,36,177,212,1
rip-1070_90deg.png,35,123,211,227,1
rip-1070_m90deg.png,88,72,264,176,1
rip-318_0deg.png,87,44,209,252,1
rip-318_90deg.png,43,91,251,213,1
rip-318_m90deg.png,48,86,256,209,1
rip-1102_0deg.png,99,66,200,189,1
rip-1102_90deg.png,65,100,188,201,1
rip-1102_m90deg.png,111,98,234,199,1
rip-350_0deg.png,83,33,207,265,1
rip-350_90deg.png,32,93,265,217,1
rip-350_m90deg.png,35,82,267,207,1
rip-1138_0deg.png,25,13,139,81,1
rip-1138_90deg.png,12,161,80,275,1
rip-1138_m90deg.png,219,24,287,138,1
rip-1175_0deg.png,78,51,200,199,1
rip-1175_90deg.png,50,100,198,222,1
rip-1175_m90deg.png,101,77,249,199,1
rip-416_0deg.png,79,54,231,234,1
rip-416_90deg.png,53,69,233,221,1
rip-416_m90deg.png,66,78,246,231,1
rip-1207_0deg.png,99,11,227,217,1
rip-1207_90deg.png,10,73,216,201,1
rip-1207_m90deg.png,83,98,289,226,1
rip-454_0deg.png,78,66,195,239,1
rip-454_90deg.png,65,105,238,222,1
rip-454_m90deg.png,61,77,234,195,1
rip-1239_0deg.png,111,62,177,209,1
rip-1239_90deg.png,61,123,208,189,1
rip-1239_m90deg.png,91,110,238,176,1
rip-486_0deg.png,58,67,220,232,1
rip-486_90deg.png,66,80,231,242,1
rip-486_m90deg.png,68,57,233,219,1
rip-1271_0deg.png,92,112,202,235,1
rip-1271_90deg.png,111,98,234,208,1
rip-1271_m90deg.png,65,91,188,202,1
rip-1505_0deg.png,88,134,175,207,1
rip-1505_90deg.png,133,125,206,212,1
rip-1505_m90deg.png,93,87,166,174,1
rip-518_0deg.png,79,48,203,244,1
rip-518_90deg.png,47,97,243,221,1
rip-518_m90deg.png,56,78,252,203,1
rip-1303_0deg.png,70,95,194,249,1
rip-1303_90deg.png,94,106,248,230,1
rip-1303_m90deg.png,51,69,205,194,1
rip-1537_0deg.png,65,40,187,205,1
rip-1537_90deg.png,39,113,204,235,1
rip-1537_m90deg.png,95,64,260,186,1
rip-550_0deg.png,72,72,244,243,1
rip-550_90deg.png,71,56,243,228,1
rip-550_m90deg.png,57,71,228,244,1
rip-1335_0deg.png,58,56,184,210,1
rip-1335_90deg.png,55,116,209,242,1
rip-1335_m90deg.png,90,57,244,183,1
rip-1338_0deg.png,72,48,185,222,1
rip-1338_90deg.png,47,115,221,228,1
rip-1338_m90deg.png,78,71,252,184,1
rip-585_0deg.png,94,63,185,255,1
rip-585_90deg.png,62,115,254,206,1
rip-585_m90deg.png,45,93,237,185,1
rip-1370_0deg.png,100,54,199,218,1
rip-1370_90deg.png,53,101,217,200,1
rip-1370_m90deg.png,82,99,246,198,1
rip-1604_0deg.png,102,44,216,238,1
rip-1604_90deg.png,43,84,237,198,1
rip-1604_m90deg.png,62,101,256,216,1
rip-617_0deg.png,95,104,212,253,1
rip-617_90deg.png,103,88,252,205,1
rip-617_m90deg.png,47,94,196,212,1
rip-1402_0deg.png,107,20,207,207,1
rip-1402_90deg.png,19,93,206,193,1
rip-1402_m90deg.png,93,106,280,206,1
rip-1636_0deg.png,77,84,209,206,1
rip-1636_90deg.png,83,91,205,223,1
rip-1636_m90deg.png,94,76,216,208,1
rip-649_0deg.png,102,49,203,245,1
rip-649_90deg.png,48,97,244,198,1
rip-649_m90deg.png,55,101,251,203,1
rip-1668_0deg.png,66,48,244,207,1
rip-1668_90deg.png,47,56,207,234,1
rip-1668_m90deg.png,93,65,252,243,1
rip-681_0deg.png,133,29,217,201,1
rip-681_90deg.png,28,83,200,167,1
rip-681_m90deg.png,99,132,271,216,1
rip-1471_0deg.png,115,54,205,172,1
rip-1471_90deg.png,53,95,171,185,1
rip-1471_m90deg.png,128,114,246,204,1
rip-713_0deg.png,69,78,160,224,1
rip-713_90deg.png,77,140,223,231,1
rip-713_m90deg.png,76,68,222,159,1
rip-1732_0deg.png,110,82,227,182,1
rip-1732_90deg.png,81,73,181,190,1
rip-1732_m90deg.png,118,109,218,226,1
rip-750_0deg.png,118,36,207,255,1
rip-750_90deg.png,35,93,254,182,1
rip-750_m90deg.png,45,117,264,207,1
rip-1764_0deg.png,110,121,161,195,1
rip-1764_90deg.png,120,139,194,190,1
rip-1764_m90deg.png,105,109,179,160,1
rip-784_0deg.png,47,93,177,258,1
rip-784_90deg.png,92,123,258,253,1
rip-784_m90deg.png,42,46,207,177,1
rip-29_0deg.png,124,56,249,228,1
rip-29_90deg.png,55,51,228,176,1
rip-29_m90deg.png,72,123,244,248,1
rip-817_0deg.png,86,49,201,264,1
rip-817_90deg.png,48,99,264,214,1
rip-817_m90deg.png,36,85,251,201,1
rip-61_0deg.png,118,65,226,270,1
rip-61_90deg.png,64,74,270,182,1
rip-61_m90deg.png,30,117,235,226,1
rip-849_0deg.png,72,86,183,183,1
rip-849_90deg.png,85,117,182,228,1
rip-849_m90deg.png,117,71,214,182,1
rip-97_0deg.png,12,63,262,219,1
rip-97_90deg.png,62,38,219,288,1
rip-97_m90deg.png,81,11,237,262,1
rip-881_0deg.png,83,83,192,198,1
rip-881_90deg.png,82,108,197,217,1
rip-881_m90deg.png,102,82,217,191,1
rip-129_0deg.png,61,59,193,271,1
rip-129_90deg.png,58,107,271,239,1
rip-129_m90deg.png,29,60,241,193,1
rip-913_0deg.png,76,106,154,204,1
rip-913_90deg.png,105,146,203,224,1
rip-913_m90deg.png,96,75,194,153,1
rip-161_0deg.png,100,63,229,245,1
rip-161_90deg.png,62,71,244,200,1
rip-161_m90deg.png,55,99,237,229,1
rip-193_0deg.png,98,31,256,216,1
rip-193_90deg.png,30,44,216,202,1
rip-193_m90deg.png,84,97,269,255,1
rip-977_0deg.png,54,73,225,241,1
rip-977_90deg.png,72,75,240,246,1
rip-977_m90deg.png,59,53,227,225,1
rip-225_0deg.png,78,28,219,216,1
rip-225_90deg.png,27,81,215,222,1
rip-225_m90deg.png,84,77,272,218,1
rip-1009_0deg.png,68,49,214,222,1
rip-1009_90deg.png,48,86,221,232,1
rip-1009_m90deg.png,78,67,251,213,1
rip-257_0deg.png,50,52,203,220,1
rip-257_90deg.png,51,97,219,250,1
rip-257_m90deg.png,80,49,248,202,1
rip-1041_0deg.png,53,57,212,238,1
rip-1041_90deg.png,56,88,237,247,1
rip-1041_m90deg.png,62,52,243,212,1
rip-289_0deg.png,85,36,204,213,1
rip-289_90deg.png,35,96,212,215,1
rip-289_m90deg.png,87,84,264,203,1
rip-1073_0deg.png,85,34,230,142,1
rip-1073_90deg.png,33,70,141,215,1
rip-1073_m90deg.png,158,84,266,229,1
rip-321_0deg.png,77,35,216,220,1
rip-321_90deg.png,34,84,219,223,1
rip-321_m90deg.png,80,76,265,215,1
rip-1105_0deg.png,87,73,197,211,1
rip-1105_90deg.png,72,103,210,213,1
rip-1105_m90deg.png,89,86,227,196,1
rip-1146_0deg.png,30,49,206,178,1
rip-1146_90deg.png,48,94,177,270,1
rip-1146_m90deg.png,122,29,251,205,1
rip-387_0deg.png,44,43,197,232,1
rip-387_90deg.png,42,103,231,256,1
rip-387_m90deg.png,68,43,257,196,1
rip-1178_0deg.png,82,48,174,212,1
rip-1178_90deg.png,47,126,211,218,1
rip-1178_m90deg.png,88,81,252,173,1
rip-419_0deg.png,40,95,244,241,1
rip-419_90deg.png,94,56,241,260,1
rip-419_m90deg.png,59,39,205,244,1
rip-1210_0deg.png,99,37,219,175,1
rip-1210_90deg.png,36,81,174,201,1
rip-1210_m90deg.png,125,98,263,218,1
rip-457_0deg.png,82,57,254,250,1
rip-457_90deg.png,56,46,250,218,1
rip-457_m90deg.png,50,81,243,254,1
rip-1242_0deg.png,103,43,194,159,1
rip-1242_90deg.png,42,106,158,197,1
rip-1242_m90deg.png,141,102,257,193,1
rip-489_0deg.png,55,37,222,222,1
rip-489_90deg.png,36,78,221,245,1
rip-489_m90deg.png,78,54,263,221,1
rip-1274_0deg.png,113,127,205,240,1
rip-1274_90deg.png,126,95,239,187,1
rip-1274_m90deg.png,60,112,173,205,1
rip-1508_0deg.png,57,87,183,211,1
rip-1508_90deg.png,86,117,210,243,1
rip-1508_m90deg.png,89,56,213,182,1
rip-521_0deg.png,88,131,198,266,1
rip-521_90deg.png,130,102,266,212,1
rip-521_m90deg.png,34,87,169,198,1
rip-1306_0deg.png,82,46,206,270,1
rip-1306_90deg.png,45,94,270,218,1
rip-1306_m90deg.png,30,81,254,206,1
rip-1540_0deg.png,78,102,189,220,1
rip-1540_90deg.png,101,111,219,222,1
rip-1540_m90deg.png,80,77,198,188,1
rip-553_0deg.png,19,105,234,238,1
rip-553_90deg.png,104,66,238,281,1
rip-553_m90deg.png,62,18,195,234,1
rip-1341_0deg.png,99,63,199,201,1
rip-1341_90deg.png,62,101,200,201,1
rip-1341_m90deg.png,99,98,237,198,1
rip-1575_0deg.png,108,87,201,227,1
rip-1575_90deg.png,86,99,226,192,1
rip-1575_m90deg.png,73,107,213,200,1
rip-588_0deg.png,67,55,242,208,1
rip-588_90deg.png,54,58,208,233,1
rip-588_m90deg.png,92,66,245,241,1
rip-1373_0deg.png,108,96,208,228,1
rip-1373_90deg.png,95,92,227,192,1
rip-1373_m90deg.png,72,107,204,207,1
rip-1607_0deg.png,122,101,220,198,1
rip-1607_90deg.png,100,80,197,178,1
rip-1607_m90deg.png,102,121,199,219,1
rip-620_0deg.png,110,100,252,217,1
rip-620_90deg.png,99,48,217,190,1
rip-620_m90deg.png,83,109,200,251,1
rip-1405_0deg.png,90,90,216,225,1
rip-1405_90deg.png,89,84,224,210,1
rip-1405_m90deg.png,75,89,210,215,1
rip-1639_0deg.png,95,93,197,198,1
rip-1639_90deg.png,92,103,197,205,1
rip-1639_m90deg.png,102,94,207,196,1
rip-652_0deg.png,93,22,189,241,1
rip-652_90deg.png,21,111,240,207,1
rip-652_m90deg.png,59,92,278,189,1
rip-1442_0deg.png,88,92,223,202,1
rip-1442_90deg.png,91,77,201,212,1
rip-1442_m90deg.png,98,87,208,222,1
rip-1671_0deg.png,72,86,199,228,1
rip-1671_90deg.png,85,101,227,228,1
rip-1671_m90deg.png,72,71,214,198,1
rip-684_0deg.png,90,79,190,265,1
rip-684_90deg.png,78,110,265,210,1
rip-684_m90deg.png,35,89,221,190,1
rip-1474_0deg.png,98,68,206,246,1
rip-1474_90deg.png,67,94,245,202,1
rip-1474_m90deg.png,54,97,232,206,1
rip-1703_0deg.png,35,103,171,163,1
rip-1703_90deg.png,102,129,162,265,1
rip-1703_m90deg.png,137,34,197,170,1
rip-718_0deg.png,74,33,193,241,1
rip-718_90deg.png,32,107,240,226,1
rip-718_m90deg.png,59,73,267,193,1
rip-1735_0deg.png,104,69,226,220,1
rip-1735_90deg.png,68,74,219,196,1
rip-1735_m90deg.png,80,103,231,225,1
rip-753_0deg.png,78,69,200,262,1
rip-753_90deg.png,68,100,262,222,1
rip-753_m90deg.png,38,77,231,200,1
rip-1767_0deg.png,167,58,252,223,1
rip-1767_90deg.png,57,48,223,133,1
rip-1767_m90deg.png,77,166,242,251,1
rip-787_0deg.png,34,99,187,206,1
rip-787_90deg.png,98,113,205,266,1
rip-787_m90deg.png,94,33,201,186,1
rip-32_0deg.png,47,50,167,249,1
rip-32_90deg.png,49,133,248,253,1
rip-32_m90deg.png,51,46,250,167,1
rip-820_0deg.png,110,51,198,200,1
rip-820_90deg.png,50,102,199,190,1
rip-820_m90deg.png,100,109,249,197,1
rip-64_0deg.png,88,104,187,242,1
rip-64_90deg.png,103,113,241,212,1
rip-64_m90deg.png,58,87,196,187,1
rip-852_0deg.png,122,61,232,202,1
rip-852_90deg.png,60,68,201,178,1
rip-852_m90deg.png,98,121,239,231,1
rip-100_0deg.png,77,61,191,233,1
rip-100_90deg.png,60,109,232,223,1
rip-100_m90deg.png,67,76,239,191,1
rip-884_0deg.png,45,60,182,197,1
rip-884_90deg.png,59,118,196,255,1
rip-884_m90deg.png,103,44,240,181,1
rip-132_0deg.png,104,68,226,247,1
rip-132_90deg.png,67,74,246,196,1
rip-132_m90deg.png,53,103,232,226,1
rip-916_0deg.png,56,95,209,216,1
rip-916_90deg.png,94,91,215,244,1
rip-916_m90deg.png,84,55,205,208,1
rip-164_0deg.png,95,66,196,218,1
rip-164_90deg.png,65,104,217,205,1
rip-164_m90deg.png,82,94,234,195,1
rip-196_0deg.png,51,49,175,223,1
rip-196_90deg.png,48,125,222,249,1
rip-196_m90deg.png,77,50,251,174,1
rip-980_0deg.png,85,71,243,226,1
rip-980_90deg.png,70,57,226,215,1
rip-980_m90deg.png,74,84,229,242,1
rip-228_0deg.png,77,105,206,284,1
rip-228_90deg.png,104,94,284,223,1
rip-228_m90deg.png,16,76,195,206,1
rip-1012_0deg.png,64,66,226,196,1
rip-1012_90deg.png,65,74,195,236,1
rip-1012_m90deg.png,104,63,234,225,1
rip-260_0deg.png,56,46,183,233,1
rip-260_90deg.png,45,117,232,244,1
rip-260_m90deg.png,67,55,254,183,1
rip-292_0deg.png,74,62,179,208,1
rip-292_90deg.png,61,121,207,226,1
rip-292_m90deg.png,92,73,238,178,1
rip-1076_0deg.png,90,81,235,197,1
rip-1076_90deg.png,80,65,197,210,1
rip-1076_m90deg.png,103,89,219,234,1
rip-324_0deg.png,56,54,223,222,1
rip-324_90deg.png,53,77,221,244,1
rip-324_m90deg.png,78,55,246,222,1
rip-356_0deg.png,90,70,186,220,1
rip-356_90deg.png,69,114,219,210,1
rip-356_m90deg.png,80,89,230,185,1
rip-1149_0deg.png,72,61,200,217,1
rip-1149_90deg.png,60,100,216,228,1
rip-1149_m90deg.png,83,71,239,199,1
rip-1181_0deg.png,98,46,207,261,1
rip-1181_90deg.png,45,93,261,202,1
rip-1181_m90deg.png,39,97,254,207,1
rip-424_0deg.png,50,50,195,260,1
rip-424_90deg.png,49,105,260,250,1
rip-424_m90deg.png,40,49,250,195,1
rip-1213_0deg.png,96,18,197,201,1
rip-1213_90deg.png,17,103,200,204,1
rip-1213_m90deg.png,99,95,282,196,1
rip-460_0deg.png,100,19,202,194,1
rip-460_90deg.png,18,98,193,200,1
rip-460_m90deg.png,106,99,281,201,1
rip-1245_0deg.png,128,80,219,190,1
rip-1245_90deg.png,79,81,189,172,1
rip-1245_m90deg.png,110,127,220,218,1
rip-492_0deg.png,80,63,256,238,1
rip-492_90deg.png,62,44,238,220,1
rip-492_m90deg.png,62,79,237,255,1
rip-1277_0deg.png,95,112,206,215,1
rip-1277_90deg.png,111,94,214,205,1
rip-1277_m90deg.png,85,94,188,205,1
rip-1511_0deg.png,101,51,204,221,1
rip-1511_90deg.png,50,96,220,199,1
rip-1511_m90deg.png,79,100,249,203,1
rip-524_0deg.png,49,43,206,227,1
rip-524_90deg.png,42,94,226,251,1
rip-524_m90deg.png,73,48,257,205,1
rip-1309_0deg.png,97,76,218,232,1
rip-1309_90deg.png,75,82,231,203,1
rip-1309_m90deg.png,68,96,224,217,1
rip-1543_0deg.png,88,58,177,193,1
rip-1543_90deg.png,57,123,192,212,1
rip-1543_m90deg.png,107,87,242,176,1
rip-556_0deg.png,43,70,212,240,1
rip-556_90deg.png,69,88,239,257,1
rip-556_m90deg.png,60,42,230,212,1
rip-1344_0deg.png,72,23,192,210,1
rip-1344_90deg.png,22,108,209,228,1
rip-1344_m90deg.png,90,71,277,191,1
rip-1578_0deg.png,91,55,202,220,1
rip-1578_90deg.png,54,98,219,209,1
rip-1578_m90deg.png,80,90,245,201,1
rip-591_0deg.png,93,71,221,228,1
rip-591_90deg.png,70,79,227,207,1
rip-591_m90deg.png,72,92,229,220,1
rip-1376_0deg.png,82,122,176,218,1
rip-1376_90deg.png,121,124,217,218,1
rip-1376_m90deg.png,82,81,178,175,1
rip-1610_0deg.png,76,56,223,229,1
rip-1610_90deg.png,55,77,228,224,1
rip-1610_m90deg.png,71,75,244,222,1
rip-623_0deg.png,96,93,220,248,1
rip-623_90deg.png,92,80,247,204,1
rip-623_m90deg.png,52,95,207,220,1
rip-1408_0deg.png,101,77,182,193,1
rip-1408_90deg.png,76,118,192,199,1
rip-1408_m90deg.png,107,100,223,181,1
rip-1642_0deg.png,91,109,205,233,1
rip-1642_90deg.png,108,95,232,209,1
rip-1642_m90deg.png,67,90,191,205,1
rip-655_0deg.png,78,54,222,260,1
rip-655_90deg.png,53,78,260,222,1
rip-655_m90deg.png,40,77,246,222,1
rip-1445_0deg.png,89,78,191,214,1
rip-1445_90deg.png,77,109,213,211,1
rip-1445_m90deg.png,86,88,222,190,1
rip-1674_0deg.png,72,102,217,236,1
rip-1674_90deg.png,101,83,235,228,1
rip-1674_m90deg.png,64,71,198,217,1
rip-687_0deg.png,78,50,200,236,1
rip-687_90deg.png,49,100,235,222,1
rip-687_m90deg.png,64,77,250,200,1
rip-1478_0deg.png,69,36,222,228,1
rip-1478_90deg.png,35,78,227,231,1
rip-1478_m90deg.png,72,68,264,221,1
rip-724_0deg.png,91,36,204,239,1
rip-724_90deg.png,35,96,238,209,1
rip-724_m90deg.png,61,90,264,204,1
rip-1738_0deg.png,85,53,197,182,1
rip-1738_90deg.png,52,103,181,215,1
rip-1738_m90deg.png,118,84,247,196,1
rip-756_0deg.png,91,70,215,268,1
rip-756_90deg.png,69,85,268,209,1
rip-756_m90deg.png,32,90,230,215,1
rip-791_0deg.png,40,83,182,224,1
rip-791_90deg.png,82,118,223,260,1
rip-791_m90deg.png,76,39,217,181,1
rip-35_0deg.png,118,37,258,274,1
rip-35_90deg.png,36,42,274,182,1
rip-35_m90deg.png,26,117,263,258,1
rip-823_0deg.png,66,61,227,211,1
rip-823_90deg.png,60,73,210,234,1
rip-823_m90deg.png,89,65,239,226,1
rip-67_0deg.png,71,96,237,243,1
rip-67_90deg.png,95,63,243,229,1
rip-67_m90deg.png,57,70,204,237,1
rip-855_0deg.png,97,40,182,173,1
rip-855_90deg.png,39,118,172,203,1
rip-855_m90deg.png,127,96,260,181,1
rip-103_0deg.png,76,69,205,236,1
rip-103_90deg.png,68,95,235,224,1
rip-103_m90deg.png,64,75,231,205,1
rip-887_0deg.png,87,43,211,222,1
rip-887_90deg.png,42,89,221,213,1
rip-887_m90deg.png,78,86,257,210,1
rip-135_0deg.png,96,93,230,247,1
rip-135_90deg.png,92,70,246,204,1
rip-135_m90deg.png,53,95,207,230,1
rip-919_0deg.png,94,82,162,191,1
rip-919_90deg.png,81,138,190,206,1
rip-919_m90deg.png,109,93,218,161,1
rip-951_0deg.png,91,96,209,196,1
rip-951_90deg.png,95,91,195,209,1
rip-951_m90deg.png,104,90,204,208,1
rip-199_0deg.png,77,74,222,249,1
rip-199_90deg.png,73,78,248,223,1
rip-199_m90deg.png,51,76,226,222,1
